SITEUUID,DEVICEUUID,STAMP,DEVICE_TYPE,DEVICE_ID,DATA,DATECREATED,SERVER_SOURCE
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-26T06:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 268320339329, ""minimum_milliampere"": 186.339, ""average_milliampere"": 213.512541625, ""maximum_milliampere"": 244.53912, ""supply_voltage"": 5, ""temperature_celsius"": 27}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-26T05:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 268107382927, ""minimum_milliampere"": 187.37135, ""average_milliampere"": 226.528264375, ""maximum_milliampere"": 260.57864, ""supply_voltage"": 5, ""temperature_celsius"": 27}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-26T04:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 267880786077, ""minimum_milliampere"": 206.93979, ""average_milliampere"": 232.267214041667, ""maximum_milliampere"": 267.1581, ""supply_voltage"": 5, ""temperature_celsius"": 26.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-26T03:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 267647437407, ""minimum_milliampere"": 206.00552, ""average_milliampere"": 237.167758708333, ""maximum_milliampere"": 264.9831, ""supply_voltage"": 5, ""temperature_celsius"": 26.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-26T02:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 267409841650, ""minimum_milliampere"": 216.06041, ""average_milliampere"": 242.66737925, ""maximum_milliampere"": 277.77777, ""supply_voltage"": 5, ""temperature_celsius"": 26}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-26T01:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 267167167957, ""minimum_milliampere"": 219.60262, ""average_milliampere"": 251.001715375, ""maximum_milliampere"": 285.31442, ""supply_voltage"": 5, ""temperature_celsius"": 26}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-26T00:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 266914160168, ""minimum_milliampere"": 225.66774, ""average_milliampere"": 256.196516416667, ""maximum_milliampere"": 285.31442, ""supply_voltage"": 5, ""temperature_celsius"": 26}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T23:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -58.5, ""accumulated_nanoampere_hour"": 266658229331, ""minimum_milliampere"": 220.47928, ""average_milliampere"": 254.13658575, ""maximum_milliampere"": 288.00613, ""supply_voltage"": 5, ""temperature_celsius"": 26}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T22:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -59.0, ""accumulated_nanoampere_hour"": 266403349983, ""minimum_milliampere"": 221.35246, ""average_milliampere"": 258.256047041667, ""maximum_milliampere"": 292.65704, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T21:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -59.5, ""accumulated_nanoampere_hour"": 266144523324, ""minimum_milliampere"": 228.21773, ""average_milliampere"": 262.7931865, ""maximum_milliampere"": 291.3358, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T20:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -58.5, ""accumulated_nanoampere_hour"": 265882934194, ""minimum_milliampere"": 234.88243, ""average_milliampere"": 263.7176053125, ""maximum_milliampere"": 296.5855, ""supply_voltage"": 5, ""temperature_celsius"": 24.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T19:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -58.5, ""accumulated_nanoampere_hour"": 265618080384, ""minimum_milliampere"": 232.40556, ""average_milliampere"": 263.363044416667, ""maximum_milliampere"": 292.65704, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T18:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -59.5, ""accumulated_nanoampere_hour"": 265355219440, ""minimum_milliampere"": 237.33344, ""average_milliampere"": 267.03635025, ""maximum_milliampere"": 306.81558, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T17:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.5, ""accumulated_nanoampere_hour"": 265088456416, ""minimum_milliampere"": 234.88243, ""average_milliampere"": 264.962128833333, ""maximum_milliampere"": 301.7439, ""supply_voltage"": 5, ""temperature_celsius"": 23.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T16:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 264820623821, ""minimum_milliampere"": 232.40556, ""average_milliampere"": 263.783948541667, ""maximum_milliampere"": 295.9344, ""supply_voltage"": 5, ""temperature_celsius"": 23}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T15:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.5, ""accumulated_nanoampere_hour"": 264556216083, ""minimum_milliampere"": 209.71762, ""average_milliampere"": 253.898968041667, ""maximum_milliampere"": 296.5855, ""supply_voltage"": 5, ""temperature_celsius"": 23}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T14:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 264301473262, ""minimum_milliampere"": 208.79579, ""average_milliampere"": 237.425195916667, ""maximum_milliampere"": 277.77777, ""supply_voltage"": 5, ""temperature_celsius"": 23}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T13:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 264062839682, ""minimum_milliampere"": 231.57405, ""average_milliampere"": 263.603607958333, ""maximum_milliampere"": 299.1758, ""supply_voltage"": 5, ""temperature_celsius"": 23.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T12:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 263798005820, ""minimum_milliampere"": 190.43486, ""average_milliampere"": 228.945398333333, ""maximum_milliampere"": 284.6375, ""supply_voltage"": 5, ""temperature_celsius"": 24.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T11:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 263570789457, ""minimum_milliampere"": 199.34306, ""average_milliampere"": 227.407463541667, ""maximum_milliampere"": 272.16553, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T10:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 263341678686, ""minimum_milliampere"": 187.37135, ""average_milliampere"": 222.124220541667, ""maximum_milliampere"": 253.0676, ""supply_voltage"": 5, ""temperature_celsius"": 26}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T09:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 263119808299, ""minimum_milliampere"": 178.94582, ""average_milliampere"": 219.518274, ""maximum_milliampere"": 253.8287, ""supply_voltage"": 5, ""temperature_celsius"": 26.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T08:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 262901582931, ""minimum_milliampere"": 183.20703, ""average_milliampere"": 218.966931, ""maximum_milliampere"": 256.09845, ""supply_voltage"": 5, ""temperature_celsius"": 26.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T07:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 262682422920, ""minimum_milliampere"": 192.45009, ""average_milliampere"": 223.324519958333, ""maximum_milliampere"": 255.34412, ""supply_voltage"": 5, ""temperature_celsius"": 27}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T06:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 262457568321, ""minimum_milliampere"": 200.30841, ""average_milliampere"": 228.715411791667, ""maximum_milliampere"": 254.58754, ""supply_voltage"": 5, ""temperature_celsius"": 27}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T05:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 262229284891, ""minimum_milliampere"": 201.26912, ""average_milliampere"": 227.502237583333, ""maximum_milliampere"": 256.8506, ""supply_voltage"": 5, ""temperature_celsius"": 27}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T04:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 262002051007, ""minimum_milliampere"": 200.30841, ""average_milliampere"": 226.495686333333, ""maximum_milliampere"": 260.57864, ""supply_voltage"": 5, ""temperature_celsius"": 27}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T03:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 261774199568, ""minimum_milliampere"": 203.17693, ""average_milliampere"": 230.458164291667, ""maximum_milliampere"": 256.8506, ""supply_voltage"": 5, ""temperature_celsius"": 27}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T02:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 261544233796, ""minimum_milliampere"": 205.06699, ""average_milliampere"": 232.424762666667, ""maximum_milliampere"": 267.87918, ""supply_voltage"": 5, ""temperature_celsius"": 27}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T01:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 261312637398, ""minimum_milliampere"": 214.26733, ""average_milliampere"": 242.594488013889, ""maximum_milliampere"": 274.98596, ""supply_voltage"": 5, ""temperature_celsius"": 27}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-25T00:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 261070707295, ""minimum_milliampere"": 213.36516, ""average_milliampere"": 245.948316166667, ""maximum_milliampere"": 280.5418, ""supply_voltage"": 5, ""temperature_celsius"": 27}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T23:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 260825668940, ""minimum_milliampere"": 222.22221, ""average_milliampere"": 249.935341791667, ""maximum_milliampere"": 279.85336, ""supply_voltage"": 5, ""temperature_celsius"": 26}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T22:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 260574949822, ""minimum_milliampere"": 222.22221, ""average_milliampere"": 253.263831916667, ""maximum_milliampere"": 285.98972, ""supply_voltage"": 5, ""temperature_celsius"": 26}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T21:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 260321834310, ""minimum_milliampere"": 219.60262, ""average_milliampere"": 248.115103958333, ""maximum_milliampere"": 288.00613, ""supply_voltage"": 5, ""temperature_celsius"": 26}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T20:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 260072714590, ""minimum_milliampere"": 211.54926, ""average_milliampere"": 249.382368, ""maximum_milliampere"": 279.1632, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T19:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 259825124325, ""minimum_milliampere"": 222.22221, ""average_milliampere"": 249.489385166667, ""maximum_milliampere"": 281.91367, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T18:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 259573306571, ""minimum_milliampere"": 203.17693, ""average_milliampere"": 250.420293111111, ""maximum_milliampere"": 291.3358, ""supply_voltage"": 5, ""temperature_celsius"": 24.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T17:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 259322259819, ""minimum_milliampere"": 196.41855, ""average_milliampere"": 228.29744075, ""maximum_milliampere"": 257.60052, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T16:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 259094227425, ""minimum_milliampere"": 201.26912, ""average_milliampere"": 237.194140333333, ""maximum_milliampere"": 283.959, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T15:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -55.5, ""accumulated_nanoampere_hour"": 258856349549, ""minimum_milliampere"": 231.57405, ""average_milliampere"": 259.925847083333, ""maximum_milliampere"": 297.88348, ""supply_voltage"": 5, ""temperature_celsius"": 23.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T14:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 258594804391, ""minimum_milliampere"": 210.63544, ""average_milliampere"": 245.942447166667, ""maximum_milliampere"": 289.3426, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T13:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -55.0, ""accumulated_nanoampere_hour"": 258346805386, ""minimum_milliampere"": 223.9516, ""average_milliampere"": 251.500700666667, ""maximum_milliampere"": 287.33557, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T12:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 258093656080, ""minimum_milliampere"": 219.60262, ""average_milliampere"": 248.615312916667, ""maximum_milliampere"": 279.1632, ""supply_voltage"": 5, ""temperature_celsius"": 24.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T11:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 257844657396, ""minimum_milliampere"": 213.36516, ""average_milliampere"": 248.0816655, ""maximum_milliampere"": 286.66345, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T10:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -55.5, ""accumulated_nanoampere_hour"": 257595148260, ""minimum_milliampere"": 216.06041, ""average_milliampere"": 242.799844041667, ""maximum_milliampere"": 272.87338, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T09:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -55.5, ""accumulated_nanoampere_hour"": 257351467658, ""minimum_milliampere"": 215.16574, ""average_milliampere"": 244.59509925, ""maximum_milliampere"": 270.7443, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T08:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -55.0, ""accumulated_nanoampere_hour"": 257107151774, ""minimum_milliampere"": 209.71762, ""average_milliampere"": 243.715435833333, ""maximum_milliampere"": 273.57938, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T07:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 256868015436, ""minimum_milliampere"": 216.95139, ""average_milliampere"": 244.319525333333, ""maximum_milliampere"": 281.22858, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T06:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -55.5, ""accumulated_nanoampere_hour"": 256618231711, ""minimum_milliampere"": 199.34306, ""average_milliampere"": 238.539620708333, ""maximum_milliampere"": 285.31442, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T05:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 256379268743, ""minimum_milliampere"": 195.43399, ""average_milliampere"": 227.603176208333, ""maximum_milliampere"": 256.8506, ""supply_voltage"": 5, ""temperature_celsius"": 24.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T04:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 256152504729, ""minimum_milliampere"": 193.44984, ""average_milliampere"": 225.881264, ""maximum_milliampere"": 258.34827, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T03:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 255926847671, ""minimum_milliampere"": 195.43399, ""average_milliampere"": 237.76153525, ""maximum_milliampere"": 272.16553, ""supply_voltage"": 5, ""temperature_celsius"": 24.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T02:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 255689619798, ""minimum_milliampere"": 219.60262, ""average_milliampere"": 247.7522085, ""maximum_milliampere"": 280.5418, ""supply_voltage"": 5, ""temperature_celsius"": 23}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T01:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 255441056025, ""minimum_milliampere"": 224.81131, ""average_milliampere"": 256.5903565625, ""maximum_milliampere"": 286.66345, ""supply_voltage"": 5, ""temperature_celsius"": 23}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-24T00:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 255181602861, ""minimum_milliampere"": 225.66774, ""average_milliampere"": 254.083067125, ""maximum_milliampere"": 290.0085, ""supply_voltage"": 5, ""temperature_celsius"": 23}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-23T23:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 254930358229, ""minimum_milliampere"": 229.90202, ""average_milliampere"": 259.74060425, ""maximum_milliampere"": 290.0085, ""supply_voltage"": 5, ""temperature_celsius"": 23.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-23T22:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 254671435436, ""minimum_milliampere"": 228.21773, ""average_milliampere"": 259.258518666667, ""maximum_milliampere"": 290.0085, ""supply_voltage"": 5, ""temperature_celsius"": 23.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-23T21:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 254413162307, ""minimum_milliampere"": 200.30841, ""average_milliampere"": 257.569188416667, ""maximum_milliampere"": 289.3426, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-23T20:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 254156659055, ""minimum_milliampere"": 199.34306, ""average_milliampere"": 231.637617520833, ""maximum_milliampere"": 261.3179, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-07-23T19:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -55.5, ""accumulated_nanoampere_hour"": 253924583861, ""minimum_milliampere"": 200.30841, ""average_milliampere"": 233.814592583333, ""maximum_milliampere"": 264.25415, ""supply_voltage"": 5, ""temperature_celsius"": 23.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
